Voltage U1	Corriente IA
U1/V	IA/nA

22,53	4,62
22,56	4,55
22,58	4,49
22,61	4,45
22,63	4,40
22,66	4,36
22,68	4,31
22,71	4,27
22,73	4,25
22,75	4,21
22,78	4,16
22,80	4,12
22,83	4,05
22,85	4,00
22,88	3,94
22,90	3,89
22,93	3,83
22,95	3,77
22,97	3,72
23,00	3,70
23,02	3,64
23,05	3,61
23,07	3,56
23,10	3,53
23,12	3,49
23,15	3,46
23,17	3,39
23,19	3,34
23,22	3,30
23,24	3,26
23,27	3,23
23,29	3,18
23,32	3,13
23,34	3,10
23,36	3,07
23,39	3,05
23,41	3,02
23,44	2,97
23,46	2,95
23,49	2,92
23,51	2,89
23,54	2,86
23,56	2,83
23,58	2,80
23,61	2,78
23,63	2,75
23,66	2,75
23,68	2,71
23,71	2,71
23,73	2,69
23,76	2,68
23,78	2,66
23,80	2,67
23,83	2,66
23,85	2,68
23,88	2,65
23,90	2,66
23,93	2,65
23,95	2,66
23,98	2,64
24,00	2,67
24,02	2,64
24,05	2,66
24,07	2,65
24,10	2,67
24,12	2,68
24,15	2,70
24,17	2,67
24,20	2,72
24,22	2,71
24,24	2,74
24,27	2,72
24,29	2,75
24,32	2,75
24,34	2,77
24,37	2,77
24,39	2,80
24,42	2,78
24,44	2,80
24,46	2,82
24,49	2,86
24,51	2,87
24,54	2,92
24,56	2,93
24,59	3,00
24,61	3,03
24,63	3,06
24,66	3,08
24,68	3,12
24,71	3,15
24,73	3,20
24,76	3,24
24,78	3,28
24,81	3,32
24,83	3,35
24,85	3,41
24,88	3,44
24,90	3,47
24,93	3,51
24,95	3,54
24,98	3,58
25,00	3,64
25,03	3,67
25,05	3,73
25,07	3,78
25,10	3,81
25,12	3,86
25,15	3,88
25,17	3,92
25,20	3,99
25,22	4,03
25,25	4,09
25,27	4,14
25,29	4,21
25,32	4,28
25,34	4,35
25,37	4,38
25,39	4,45
25,42	4,49
25,44	4,55
25,47	4,62
25,49	4,67
25,51	4,72
25,54	4,78
25,56	4,83
25,59	4,92
25,61	4,98
25,64	5,02
25,66	5,09
25,68	5,15
25,71	5,21
25,73	5,29
25,76	5,34
25,78	5,41
25,81	5,46
25,83	5,53
25,86	5,59
25,88	5,63
25,90	5,68
25,93	5,77
25,95	5,83
25,98	5,91
26,00	5,99
26,03	6,07
26,05	6,15
26,08	6,24
26,10	6,28
26,12	6,35
26,15	6,40
26,17	6,46
26,20	6,54
26,22	6,61
26,25	6,67
26,27	6,74
26,30	6,79
26,32	6,87
26,34	6,93
26,37	6,96
26,39	7,02
26,42	7,07
26,44	7,11
26,47	7,18
26,49	7,21
26,52	7,25
26,54	7,29
26,56	7,33
26,59	7,37
26,61	7,34
26,64	7,37
26,66	7,42
26,69	7,44
26,71	7,47
26,73	7,49
26,76	7,50
26,78	7,59
26,81	7,60
26,83	7,59
26,86	7,60
26,88	7,60
26,91	7,59
26,93	7,60
26,95	7,57
26,98	7,55
27,00	7,51
27,03	7,48
27,05	7,45
27,08	7,41
27,10	7,33
27,13	7,29
27,15	7,23
27,17	7,20
27,20	7,15
27,22	7,10
27,25	7,04
27,27	7,00
27,30	6,93
27,32	6,89
27,35	6,80
27,37	6,73
27,39	6,64
27,42	6,59
27,44	6,50
27,47	6,45
27,49	6,35
27,52	6,30
27,54	6,22
27,57	6,17
27,59	6,08
27,61	6,01
27,64	5,91
27,66	5,87
27,69	5,76
27,71	5,69
27,74	5,59
27,76	5,51
27,78	5,43
27,81	5,36
27,83	5,25
27,86	5,20
27,88	5,10
27,91	5,03
27,93	4,95
27,96	4,87
27,98	4,80
28,00	4,74
28,03	4,66
28,05	4,61
28,08	4,52
28,10	4,47
28,13	4,42
28,15	4,37
28,18	4,30
28,20	4,24
28,22	4,18
28,25	4,14
28,27	4,10
28,30	4,05
28,32	4,00
28,35	3,95
28,37	3,92
28,40	3,91
28,42	3,87
28,44	3,83
28,47	3,80
28,49	3,76
28,52	3,76
28,54	3,72
28,57	3,69
28,59	3,66
28,62	3,64
28,64	3,62
28,66	3,61
28,69	3,59
28,71	3,60
28,74	3,57
28,76	3,58
28,79	3,58
28,81	3,58
28,84	3,57
28,86	3,61
28,88	3,59
28,91	3,62
28,93	3,61
28,96	3,62
28,98	3,61
29,01	3,65
29,03	3,62
29,05	3,66
29,08	3,66
29,10	3,70
29,13	3,73
29,15	3,77
29,18	3,79
29,20	3,83
29,23	3,84
29,25	3,91
29,27	3,92
29,30	3,95
29,32	3,96
29,35	3,99
29,37	4,01
29,40	4,07
29,42	4,07
29,45	4,12
29,47	4,16
29,49	4,22
29,52	4,28
29,54	4,35
29,57	4,40
29,59	4,48
29,62	4,51
29,64	4,57
29,67	4,62
