Voltage U1	Corriente IA
U1/V	IA/nA

28,79	6,72
28,81	6,69
28,84	6,68
28,86	6,67
28,88	6,67
28,91	6,66
28,93	6,66
28,96	6,70
28,98	6,70
29,01	6,69
29,03	6,72
29,05	6,72
29,08	6,75
29,10	6,77
29,13	6,79
29,15	6,82
29,18	6,87
29,20	6,89
29,23	6,97
29,25	7,02
29,27	7,07
29,30	7,11
29,32	7,17
29,35	7,22
29,37	7,29
29,40	7,34
29,42	7,41
29,45	7,49
29,47	7,57
29,49	7,67
29,52	7,74
29,54	7,83
29,57	7,94
29,59	8,03
29,62	8,13
29,64	8,21
29,67	8,29
29,69	8,41
29,71	8,50
29,74	8,60
29,76	8,70
29,79	8,80
29,81	8,91
29,84	9,03
29,86	9,14
29,89	9,28
29,91	9,39
29,93	9,52
29,96	9,64
29,98	9,77
30,01	9,89
30,03	10,01
30,06	10,12
30,08	10,26
30,10	10,39
30,13	10,54
30,15	10,69
30,18	10,85
30,20	11,00
30,23	11,17
30,25	11,31
30,28	11,47
30,30	11,61
30,32	11,75
30,35	11,89
30,37	12,04
30,40	12,18
30,42	12,35
30,45	12,49
30,47	12,66
30,50	12,85
30,52	13,03
30,54	13,20
30,57	13,39
30,59	13,57
30,62	13,77
30,64	13,94
30,67	14,11
30,69	14,26
30,72	14,45
30,74	14,59
30,76	14,79
30,79	14,93
30,81	15,13
30,84	15,31
30,86	15,53
30,89	15,71
30,91	15,94
30,94	16,11
30,96	16,34
30,98	16,51
31,01	16,70
31,03	16,86
31,06	17,04
31,08	17,20
31,11	17,38
31,13	17,54
31,15	17,75
31,18	17,93
31,20	18,11
31,23	18,29
31,25	18,48
31,28	18,67
31,30	18,85
31,33	19,02
31,35	19,18
31,37	19,32
31,40	19,47
31,42	19,62
31,45	19,75
31,47	19,87
31,50	19,98
31,52	20,11
31,55	20,23
31,57	20,33
31,59	20,43
31,62	20,52
31,64	20,60
31,67	20,67
31,69	20,74
31,72	20,78
31,74	20,84
31,77	20,87
31,79	20,87
31,81	20,89
31,84	20,89
31,86	20,87
31,89	20,87
31,91	20,83
31,94	20,79
31,96	20,75
31,99	20,68
32,01	20,62
32,03	20,54
32,06	20,49
32,08	20,41
32,11	20,32
32,13	20,23
32,16	20,14
32,18	20,03
32,20	19,92
32,23	19,76
32,25	19,62
32,28	19,48
